wtp,vMC,aMC,subj,gender,age,TraitAnxiety
0,-4.143210731,4.143210731,4,1,20,59
0,-2.563048761,2.563048761,4,1,20,59
-1,-2.924509168,2.924509168,4,1,20,59
20,-4.715658,4.715658,4,1,20,59
1,4.126546868,4.126546868,4,1,20,59
1,-0.338244435,0.338244435,4,1,20,59
0,5.090789856,5.090789856,4,1,20,59
0,5.517958102,5.517958102,4,1,20,59
27,0.727594501,0.727594501,4,1,20,59
19,-7.680913978,7.680913978,4,1,20,59
4,1.698372969,1.698372969,4,1,20,59
0,-0.927475375,0.927475375,4,1,20,59
24,1.547592501,1.547592501,4,1,20,59
52,-6.373546922,6.373546922,4,1,20,59
1,3.459846007,3.459846007,4,1,20,59
0,2.805642888,2.805642888,4,1,20,59
4,-1.341580771,1.341580771,4,1,20,59
11,-0.62276172,0.62276172,4,1,20,59
4,2.226130302,2.226130302,4,1,20,59
0,2.717854943,2.717854943,4,1,20,59
0,2.821265919,2.821265919,4,1,20,59
0,-5.71224188,5.71224188,4,1,20,59
25,-4.16012762,4.16012762,4,1,20,59
22,-3.119065735,3.119065735,4,1,20,59
14,-2.822829041,2.822829041,4,1,20,59
51,-9.13351489,9.13351489,4,1,20,59
0,4.020759315,4.020759315,4,1,20,59
0,-2.483966123,2.483966123,4,1,20,59
27,-3.908843719,3.908843719,4,1,20,59
31,-4.65811732,4.65811732,4,1,20,59
25,4.941958161,4.941958161,4,1,20,59
0,1.481725034,1.481725034,4,1,20,59
36,-6.37790042,6.37790042,4,1,20,59
26,-3.001883205,3.001883205,4,1,20,59
0,2.457480501,2.457480501,4,1,20,59
53,-7.008447411,7.008447411,4,1,20,59
1,-1.045788008,1.045788008,4,1,20,59
27,-4.322881853,4.322881853,4,1,20,59
19,6.48234209,6.48234209,4,1,20,59
0,0.220674013,0.220674013,4,1,20,59
0,-4.450822159,4.450822159,4,1,20,59
12,2.615861371,2.615861371,4,1,20,59
0,0.406211123,0.406211123,4,1,20,59
51,9.432880637,9.432880637,4,1,20,59
2,1.804083403,1.804083403,4,1,20,59
28,4.71043853,4.71043853,4,1,20,59
38,-9.050837398,9.050837398,4,1,20,59
0,0.582741782,0.582741782,4,1,20,59
1,7.316126174,7.316126174,4,1,20,59
0,-7.819410117,7.819410117,4,1,20,59
0,-0.248605487,0.248605487,4,1,20,59
24,10.24850179,10.24850179,4,1,20,59
0,-1.117969425,1.117969425,4,1,20,59
14,3.857242801,3.857242801,4,1,20,59
0,-1.228111885,1.228111885,4,1,20,59
21,4.076365337,4.076365337,4,1,20,59
24,4.079281614,4.079281614,4,1,20,59
34,-8.540642094,8.540642094,4,1,20,59
52,-14.25798825,14.25798825,4,1,20,59
0,4.66348584,4.66348584,4,1,20,59
2,-0.223785058,0.223785058,4,1,20,59
39,-7.351822077,7.351822077,4,1,20,59
0,0.34734738,0.34734738,4,1,20,59
2,-4.969518534,4.969518534,4,1,20,59
19,5.330865417,5.330865417,4,1,20,59
26,-5.553565254,5.553565254,4,1,20,59
28,5.42044883,5.42044883,4,1,20,59
50,-2.831875196,2.831875196,4,1,20,59
8,-0.099958678,0.099958678,4,1,20,59
13,-0.966305026,0.966305026,4,1,20,59
6,-1.384845304,1.384845304,4,1,20,59
0,6.59981003,6.59981003,4,1,20,59
0,-7.885113576,7.885113576,4,1,20,59
-1,1.03015849,1.03015849,4,1,20,59
21,5.316945542,5.316945542,4,1,20,59
1,1.835624182,1.835624182,4,1,20,59
10,-5.547604495,5.547604495,4,1,20,59
5,6.117355181,6.117355181,4,1,20,59
18,7.712304615,7.712304615,4,1,20,59
2,-1.578339636,1.578339636,4,1,20,59
54,-5.573823962,5.573823962,4,1,20,59
12,-1.589067273,1.589067273,4,1,20,59
35,-8.099734289,8.099734289,4,1,20,59
48,-4.970803239,4.970803239,4,1,20,59
25,3.484330699,3.484330699,4,1,20,59
-1,-0.062607794,0.062607794,4,1,20,59
24,10.39660658,10.39660658,4,1,20,59
14,-1.261709422,1.261709422,4,1,20,59
24,-6.557762763,6.557762763,4,1,20,59
33,11.70314059,11.70314059,4,1,20,59
15,10.4855931,10.4855931,4,1,20,59
23,-6.576605846,6.576605846,4,1,20,59
0,-1.433977584,1.433977584,4,1,20,59
34,7.220092486,7.220092486,4,1,20,59
29,-2.35916526,2.35916526,4,1,20,59
42,-11.95049552,11.95049552,4,1,20,59
3,9.653056771,9.653056771,4,1,20,59
19,2.713590021,2.713590021,4,1,20,59
11,-5.456455006,5.456455006,4,1,20,59
13,2.674531911,2.674531911,4,1,20,59
14,2.479643241,2.479643241,4,1,20,59
35,-4.851843321,4.851843321,4,1,20,59
22,-2.275408818,2.275408818,4,1,20,59
51,4.246333071,4.246333071,4,1,20,59
2,-1.941476753,1.941476753,4,1,20,59
2,-5.548646334,5.548646334,4,1,20,59
0,-0.655882275,0.655882275,4,1,20,59
49,-9.748870563,9.748870563,4,1,20,59
-3,-3.088199639,3.088199639,4,1,20,59
4,2.430416015,2.430416015,4,1,20,59
3,1.363862197,1.363862197,4,1,20,59
12,-3.800161378,3.800161378,4,1,20,59
39,10.84439523,10.84439523,4,1,20,59
51,5.230315216,5.230315216,4,1,20,59
44,2.548328254,2.548328254,4,1,20,59
49,4.020397431,4.020397431,4,1,20,59
5,-1.533125973,1.533125973,4,1,20,59
2,-8.002946884,8.002946884,4,1,20,59
59,-6.889990163,6.889990163,4,1,20,59
14,-9.183270839,9.183270839,4,1,20,59
25,-0.569513484,0.569513484,4,1,20,59
18,12.49868186,12.49868186,4,1,20,59
56,3.853470878,3.853470878,4,1,20,59
0,3.099843166,3.099843166,4,1,20,59
17,3.121994303,3.121994303,4,1,20,59
6,-3.690004053,3.690004053,4,1,20,59
25,1.922458591,1.922458591,4,1,20,59
47,-9.238656634,9.238656634,4,1,20,59
41,-3.051715268,3.051715268,4,1,20,59
32,-0.723130996,0.723130996,4,1,20,59
51,-7.276696461,7.276696461,4,1,20,59
0,0.178325492,0.178325492,4,1,20,59
0,-3.596596906,3.596596906,4,1,20,59
16,4.329255395,4.329255395,4,1,20,59
0,0.151083126,0.151083126,4,1,20,59
0,1.758253414,1.758253414,4,1,20,59
30,-5.372112331,5.372112331,4,1,20,59
45,-2.720675648,2.720675648,4,1,20,59
-3,0.956928669,0.956928669,4,1,20,59
19,2.077634469,2.077634469,4,1,20,59
-3,-7.246501195,7.246501195,4,1,20,59
49,-5.53815325,5.53815325,4,1,20,59
4,4.537639207,4.537639207,4,1,20,59
44,2.690541537,2.690541537,4,1,20,59
38,-8.074434017,8.074434017,4,1,20,59
41,0.322945629,0.322945629,4,1,20,59
38,3.56554996,3.56554996,4,1,20,59
49,10.91930257,10.91930257,4,1,20,59
41,1.132825862,1.132825862,4,1,20,59
53,-8.337890345,8.337890345,4,1,20,59
0,-3.540708624,3.540708624,4,1,20,59
9,0.151728285,0.151728285,4,1,20,59
21,9.883669616,9.883669616,4,1,20,59
38,-1.023939531,1.023939531,4,1,20,59
1,5.992747383,5.992747383,4,1,20,59
-3,-0.41626635,0.41626635,4,1,20,59
-1,2.923242906,2.923242906,4,1,20,59
1,0.952873397,0.952873397,4,1,20,59
-7,-3.132181128,3.132181128,4,1,20,59
11,0.335677827,0.335677827,4,1,20,59
4,-3.373831981,3.373831981,4,1,20,59
62,15.29966182,15.29966182,4,1,20,59
4,-5.690999372,5.690999372,4,1,20,59
41,-5.926247263,5.926247263,4,1,20,59
-1,-5.834352202,5.834352202,4,1,20,59
47,0.153329858,0.153329858,4,1,20,59
0,1.590412363,1.590412363,4,1,20,59
1,-4.435632739,4.435632739,4,1,20,59
0,-0.148114313,0.148114313,4,1,20,59
-1,5.648714999,5.648714999,4,1,20,59
0,-2.306892808,2.306892808,4,1,20,59
-1,2.092567528,2.092567528,4,1,20,59
-2,-6.44442042,6.44442042,4,1,20,59
13,8.394159497,8.394159497,4,1,20,59
0,-0.974059247,0.974059247,4,1,20,59
0,-5.107739559,5.107739559,4,1,20,59
28,3.526752036,3.526752036,4,1,20,59
0,1.151046601,1.151046601,4,1,20,59
1,2.7708789,2.7708789,4,1,20,59
1,-4.545629387,4.545629387,4,1,20,59
29,3.806703327,3.806703327,4,1,20,59
51,5.14306025,5.14306025,5,0,23,31
0,-5.10884012,5.10884012,5,0,23,31
56,-1.8632662,1.8632662,5,0,23,31
99,-3.872000266,3.872000266,5,0,23,31
0,5.654237229,5.654237229,5,0,23,31
0,5.756814858,5.756814858,5,0,23,31
0,1.842355773,1.842355773,5,0,23,31
50,-6.978965498,6.978965498,5,0,23,31
50,-9.867608162,9.867608162,5,0,23,31
,-2.544012685,2.544012685,5,0,23,31
23,12.36055988,12.36055988,5,0,23,31
0,-3.012497825,3.012497825,5,0,23,31
25,-1.687887937,1.687887937,5,0,23,31
0,-0.26910373,0.26910373,5,0,23,31
0,0.979620162,0.979620162,5,0,23,31
51,-13.37687306,13.37687306,5,0,23,31
0,1.556291702,1.556291702,5,0,23,31
2,0.066564718,0.066564718,5,0,23,31
0,6.938284993,6.938284993,5,0,23,31
0,15.41494352,15.41494352,5,0,23,31
50,8.854074368,8.854074368,5,0,23,31
0,-4.685930897,4.685930897,5,0,23,31
17,-6.441791791,6.441791791,5,0,23,31
30,6.374427955,6.374427955,5,0,23,31
9,-2.234798901,2.234798901,5,0,23,31
20,-9.585666842,9.585666842,5,0,23,31
26,-2.956470671,2.956470671,5,0,23,31
24,3.648211712,3.648211712,5,0,23,31
35,8.213995373,8.213995373,5,0,23,31
27,1.326669131,1.326669131,5,0,23,31
0,-10.58287654,10.58287654,5,0,23,31
26,13.50966671,13.50966671,5,0,23,31
10,0.585585627,0.585585627,5,0,23,31
21,-8.26472944,8.26472944,5,0,23,31
0,7.630682639,7.630682639,5,0,23,31
0,-6.172729062,6.172729062,5,0,23,31
0,-0.927057809,0.927057809,5,0,23,31
0,-8.502345826,8.502345826,5,0,23,31
0,9.690464673,9.690464673,5,0,23,31
14,8.93350642,8.93350642,5,0,23,31
8,-0.405258772,0.405258772,5,0,23,31
0,-7.371539223,7.371539223,5,0,23,31
0,-1.209267396,1.209267396,5,0,23,31
0,-14.9132402,14.9132402,5,0,23,31
0,-0.877064481,0.877064481,5,0,23,31
17,-2.357841029,2.357841029,5,0,23,31
0,2.917744056,2.917744056,5,0,23,31
0,-2.114355683,2.114355683,5,0,23,31
8,15.35062603,15.35062603,5,0,23,31
0,-9.504643178,9.504643178,5,0,23,31
0,5.196647799,5.196647799,5,0,23,31
0,2.344635626,2.344635626,5,0,23,31
0,6.872509755,6.872509755,5,0,23,31
0,2.417241435,2.417241435,5,0,23,31
27,0.395516784,0.395516784,5,0,23,31
0,-1.313093279,1.313093279,5,0,23,31
0,0.321339933,0.321339933,5,0,23,31
0,-8.007066531,8.007066531,5,0,23,31
4,-4.022226021,4.022226021,5,0,23,31
0,3.257128521,3.257128521,5,0,23,31
0,-5.49448342,5.49448342,5,0,23,31
0,-1.586225166,1.586225166,5,0,23,31
1,3.238496208,3.238496208,5,0,23,31
0,-8.659009725,8.659009725,5,0,23,31
0,4.842217872,4.842217872,5,0,23,31
0,5.590012952,5.590012952,5,0,23,31
1,-5.948745295,5.948745295,5,0,23,31
0,-6.241241019,6.241241019,5,0,23,31
0,-10.88596704,10.88596704,5,0,23,31
0,4.468084214,4.468084214,5,0,23,31
0,8.008523128,8.008523128,5,0,23,31
0,0.568443609,0.568443609,5,0,23,31
0,-8.07744365,8.07744365,5,0,23,31
0,-0.777321354,0.777321354,5,0,23,31
-1,4.791363519,4.791363519,5,0,23,31
0,-1.140787698,1.140787698,5,0,23,31
0,-3.211246779,3.211246779,5,0,23,31
0,6.429645897,6.429645897,5,0,23,31
0,5.508140364,5.508140364,5,0,23,31
0,6.02360486,6.02360486,5,0,23,31
0,1.649012527,1.649012527,5,0,23,31
0,1.586831158,1.586831158,5,0,23,31
50,8.955026402,8.955026402,5,0,23,31
0,-5.154433168,5.154433168,5,0,23,31
26,-1.905327188,1.905327188,5,0,23,31
1,-4.913889585,4.913889585,5,0,23,31
0,-9.919789581,9.919789581,5,0,23,31
27,-0.503530609,0.503530609,5,0,23,31
26,-1.80019404,1.80019404,5,0,23,31
0,-2.518619847,2.518619847,5,0,23,31
12,-1.593966026,1.593966026,5,0,23,31
0,4.882833842,4.882833842,5,0,23,31
0,11.82146392,11.82146392,5,0,23,31
0,-2.567714485,2.567714485,5,0,23,31
0,-0.992952427,0.992952427,5,0,23,31
,-0.132048426,0.132048426,5,0,23,31
0,-2.028975532,2.028975532,5,0,23,31
4,1.005725744,1.005725744,5,0,23,31
0,0.885847117,0.885847117,5,0,23,31
1,0.253867318,0.253867318,5,0,23,31
16,1.442912264,1.442912264,5,0,23,31
0,8.174674539,8.174674539,5,0,23,31
0,1.717669687,1.717669687,5,0,23,31
1,5.41318812,5.41318812,5,0,23,31
18,-1.399767296,1.399767296,5,0,23,31
12,-4.869380877,4.869380877,5,0,23,31
0,-6.700995421,6.700995421,5,0,23,31
15,-0.211894026,0.211894026,5,0,23,31
11,-5.094014886,5.094014886,5,0,23,31
-3,-0.807388363,0.807388363,5,0,23,31
6,-0.997803724,0.997803724,5,0,23,31
1,-1.270456841,1.270456841,5,0,23,31
0,5.197419363,5.197419363,5,0,23,31
1,-6.280918734,6.280918734,5,0,23,31
3,-7.097091496,7.097091496,5,0,23,31
0,2.95773569,2.95773569,5,0,23,31
7,-6.673305966,6.673305966,5,0,23,31
0,-0.165870218,0.165870218,5,0,23,31
6,3.829243213,3.829243213,5,0,23,31
0,0.82158302,0.82158302,5,0,23,31
4,-1.858658395,1.858658395,5,0,23,31
0,-0.725379639,0.725379639,5,0,23,31
1,3.803681202,3.803681202,5,0,23,31
0,4.001723289,4.001723289,5,0,23,31
7,-2.717469416,2.717469416,5,0,23,31
2,-5.450117461,5.450117461,5,0,23,31
5,0.099612793,0.099612793,5,0,23,31
15,6.235621439,6.235621439,5,0,23,31
16,1.103463617,1.103463617,5,0,23,31
17,-1.585756298,1.585756298,5,0,23,31
3,2.50349387,2.50349387,5,0,23,31
22,2.401306778,2.401306778,5,0,23,31
17,1.758187266,1.758187266,5,0,23,31
0,-4.356294983,4.356294983,5,0,23,31
-2,3.684041974,3.684041974,5,0,23,31
7,4.785819008,4.785819008,5,0,23,31
10,-2.689276114,2.689276114,5,0,23,31
0,6.305357618,6.305357618,5,0,23,31
13,5.285100352,5.285100352,5,0,23,31
0,-11.16889785,11.16889785,5,0,23,31
8,-3.635207315,3.635207315,5,0,23,31
1,-3.960340817,3.960340817,5,0,23,31
0,-8.986981875,8.986981875,5,0,23,31
0,0.050981735,0.050981735,5,0,23,31
2,4.075954762,4.075954762,5,0,23,31
7,-2.903302915,2.903302915,5,0,23,31
2,3.126682324,3.126682324,5,0,23,31
6,0.65678628,0.65678628,5,0,23,31
4,-2.208737428,2.208737428,5,0,23,31
11,1.65919329,1.65919329,5,0,23,31
0,7.086826999,7.086826999,5,0,23,31
7,9.546600526,9.546600526,5,0,23,31
19,-3.200174205,3.200174205,5,0,23,31
3,-10.25394147,10.25394147,5,0,23,31
21,-1.392269809,1.392269809,5,0,23,31
15,-2.999003771,2.999003771,5,0,23,31
3,0.369903328,0.369903328,5,0,23,31
2,2.507319849,2.507319849,5,0,23,31
1,8.896189823,8.896189823,5,0,23,31
2,-9.426221199,9.426221199,5,0,23,31
3,-3.220571151,3.220571151,5,0,23,31
22,-1.596825762,1.596825762,5,0,23,31
1,1.166912299,1.166912299,5,0,23,31
7,5.600138132,5.600138132,5,0,23,31
11,3.446316724,3.446316724,5,0,23,31
6,3.381462965,3.381462965,5,0,23,31
17,-5.370625019,5.370625019,5,0,23,31
4,-0.633027237,0.633027237,5,0,23,31
0,4.032116594,4.032116594,5,0,23,31
0,-4.098373455,4.098373455,5,0,23,31
9,7.359646053,7.359646053,5,0,23,31
23,-8.11908388,8.11908388,5,0,23,31
12,-5.876344254,5.876344254,5,0,23,31
11,-0.529741489,0.529741489,5,0,23,31
2,-1.768084434,1.768084434,5,0,23,31
1,-1.707744759,1.707744759,5,0,23,31
25,6.892286459,6.892286459,5,0,23,31
12,-0.792197311,0.792197311,5,0,23,31
5,1.562006166,1.562006166,5,0,23,31
10,1.941880787,1.941880787,5,0,23,31
0,-0.436659722,0.436659722,5,0,23,31
0,-3.482074255,3.482074255,5,0,23,31
2,-3.729315684,3.729315684,5,0,23,31
3,-5.998532419,5.998532419,5,0,23,31
0,9.123164044,9.123164044,5,0,23,31
-1,-0.603625184,0.603625184,5,0,23,31
-1,-7.672816365,7.672816365,5,0,23,31
3,-4.644418577,4.644418577,5,0,23,31
3,5.691146668,5.691146668,5,0,23,31
1,-3.703907704,3.703907704,5,0,23,31
0,10.02439835,10.02439835,5,0,23,31
2,3.327397392,3.327397392,5,0,23,31
0,10.23681386,10.23681386,5,0,23,31
0,-8.313068367,8.313068367,5,0,23,31
-1,-6.623802802,6.623802802,5,0,23,31
2,3.851002992,3.851002992,5,0,23,31
4,-2.452228212,2.452228212,5,0,23,31
0,7.562882369,7.562882369,5,0,23,31
0,10.80518984,10.80518984,5,0,23,31
14,-7.184265153,7.184265153,5,0,23,31
,-4.52783501,4.52783501,6,0,27,23
,-4.738392424,4.738392424,6,0,27,23
50,8.412021186,8.412021186,6,0,27,23
0,5.681282966,5.681282966,6,0,27,23
21,1.026363575,1.026363575,6,0,27,23
5,-3.517018896,3.517018896,6,0,27,23
4,-2.435532665,2.435532665,6,0,27,23
12,1.301827564,1.301827564,6,0,27,23
0,-0.494725452,0.494725452,6,0,27,23
4,9.523078924,9.523078924,6,0,27,23
1,5.315416651,5.315416651,6,0,27,23
0,-1.69418242,1.69418242,6,0,27,23
0,-5.711886132,5.711886132,6,0,27,23
,0.592026843,0.592026843,6,0,27,23
1,-2.420818637,2.420818637,6,0,27,23
0,5.710555518,5.710555518,6,0,27,23
0,1.692473204,1.692473204,6,0,27,23
6,-12.19221469,12.19221469,6,0,27,23
9,-4.428830058,4.428830058,6,0,27,23
1,-0.922317503,0.922317503,6,0,27,23
7,-10.49484236,10.49484236,6,0,27,23
-1,-2.361961341,2.361961341,6,0,27,23
0,7.077934191,7.077934191,6,0,27,23
0,6.471279624,6.471279624,6,0,27,23
0,14.23837529,14.23837529,6,0,27,23
0,-11.43517264,11.43517264,6,0,27,23
0,2.768308142,2.768308142,6,0,27,23
0,6.216349933,6.216349933,6,0,27,23
0,-0.57995046,0.57995046,6,0,27,23
0,0.07042328,0.07042328,6,0,27,23
0,1.999351154,1.999351154,6,0,27,23
2,-7.584085678,7.584085678,6,0,27,23
0,0.915807482,0.915807482,6,0,27,23
0,-2.922476337,2.922476337,6,0,27,23
0,-5.64840645,5.64840645,6,0,27,23
0,-3.904794786,3.904794786,6,0,27,23
0,-3.853397717,3.853397717,6,0,27,23
0,-4.224498193,4.224498193,6,0,27,23
0,4.266494042,4.266494042,6,0,27,23
0,5.160847692,5.160847692,6,0,27,23
0,12.08114561,12.08114561,6,0,27,23
1,4.673014635,4.673014635,6,0,27,23
1,2.879949351,2.879949351,6,0,27,23
1,-0.186122382,0.186122382,6,0,27,23
3,2.532678569,2.532678569,6,0,27,23
0,-0.581589025,0.581589025,6,0,27,23
0,2.622332624,2.622332624,6,0,27,23
0,0.985122357,0.985122357,6,0,27,23
0,-2.307710523,2.307710523,6,0,27,23
1,-6.858936321,6.858936321,6,0,27,23
4,-6.15345718,6.15345718,6,0,27,23
0,2.146268855,2.146268855,6,0,27,23
0,9.067209982,9.067209982,6,0,27,23
4,7.873180238,7.873180238,6,0,27,23
0,-2.746853279,2.746853279,6,0,27,23
1,1.438403877,1.438403877,6,0,27,23
1,2.217686193,2.217686193,6,0,27,23
,-7.047985035,7.047985035,6,0,27,23
,-0.580311407,0.580311407,6,0,27,23
0,10.08892156,10.08892156,6,0,27,23
0,-5.430489732,5.430489732,6,0,27,23
1,4.371270112,4.371270112,6,0,27,23
0,-7.583379931,7.583379931,6,0,27,23
0,2.708799482,2.708799482,6,0,27,23
0,2.506046228,2.506046228,6,0,27,23
,-4.39667184,4.39667184,6,0,27,23
0,-14.91918406,14.91918406,6,0,27,23
0,0.910541034,0.910541034,6,0,27,23
0,7.873447065,7.873447065,6,0,27,23
0,-1.376109399,1.376109399,6,0,27,23
0,8.25721582,8.25721582,6,0,27,23
0,-2.276008306,2.276008306,6,0,27,23
,0.777944535,0.777944535,6,0,27,23
0,3.792564121,3.792564121,6,0,27,23
0,-3.051456613,3.051456613,6,0,27,23
0,-1.187728873,1.187728873,6,0,27,23
0,-10.13564818,10.13564818,6,0,27,23
0,-3.220788849,3.220788849,6,0,27,23
0,-4.433912399,4.433912399,6,0,27,23
0,0.171423282,0.171423282,6,0,27,23
0,-0.906161257,0.906161257,6,0,27,23
0,-0.374898204,0.374898204,6,0,27,23
0,-2.006914419,2.006914419,6,0,27,23
0,14.28663263,14.28663263,6,0,27,23
0,-7.550183774,7.550183774,6,0,27,23
0,-0.932921468,0.932921468,6,0,27,23
0,11.00467381,11.00467381,6,0,27,23
0,1.983467867,1.983467867,6,0,27,23
0,3.166850861,3.166850861,6,0,27,23
0,-2.470668964,2.470668964,6,0,27,23
0,5.440219987,5.440219987,6,0,27,23
0,-6.439468492,6.439468492,6,0,27,23
,4.082210379,4.082210379,6,0,27,23
0,-2.277378857,2.277378857,6,0,27,23
0,-10.43463891,10.43463891,6,0,27,23
0,6.043564702,6.043564702,6,0,27,23
0,-0.709390176,0.709390176,6,0,27,23
0,1.244485555,1.244485555,6,0,27,23
0,1.234997683,1.234997683,6,0,27,23
0,3.101839873,3.101839873,6,0,27,23
0,-1.142580265,1.142580265,6,0,27,23
0,7.225986237,7.225986237,6,0,27,23
0,4.213263237,4.213263237,6,0,27,23
3,-15.40933398,15.40933398,6,0,27,23
0,3.104061493,3.104061493,6,0,27,23
-1,0.938683834,0.938683834,6,0,27,23
0,-4.581165358,4.581165358,6,0,27,23
0,1.616250021,1.616250021,6,0,27,23
0,-3.890024098,3.890024098,6,0,27,23
0,11.00903841,11.00903841,6,0,27,23
0,-3.135807421,3.135807421,6,0,27,23
1,-5.164557056,5.164557056,6,0,27,23
,19.43054892,19.43054892,6,0,27,23
0,-8.783324477,8.783324477,6,0,27,23
0,5.394902949,5.394902949,6,0,27,23
0,-3.605416711,3.605416711,6,0,27,23
0,8.009416478,8.009416478,6,0,27,23
2,-8.189699856,8.189699856,6,0,27,23
0,6.108449684,6.108449684,6,0,27,23
0,3.535349715,3.535349715,6,0,27,23
0,0.446595347,0.446595347,6,0,27,23
0,0.357742422,0.357742422,6,0,27,23
0,-5.956076322,5.956076322,6,0,27,23
0,-2.826494611,2.826494611,6,0,27,23
0,-7.027546062,7.027546062,6,0,27,23
1,-1.298951395,1.298951395,6,0,27,23
0,-2.241071899,2.241071899,6,0,27,23
1,-5.633420211,5.633420211,6,0,27,23
0,-0.721576845,0.721576845,6,0,27,23
0,-1.152437049,1.152437049,6,0,27,23
0,0.537942534,0.537942534,6,0,27,23
-1,8.398420237,8.398420237,6,0,27,23
0,-5.329507675,5.329507675,6,0,27,23
0,9.297639437,9.297639437,6,0,27,23
0,2.040706072,2.040706072,6,0,27,23
0,-2.357908233,2.357908233,6,0,27,23
1,7.434727792,7.434727792,6,0,27,23
0,-8.296504431,8.296504431,6,0,27,23
0,-7.050481867,7.050481867,6,0,27,23
0,3.712332767,3.712332767,6,0,27,23
0,0.421090965,0.421090965,6,0,27,23
0,-3.503771645,3.503771645,6,0,27,23
0,-3.44067319,3.44067319,6,0,27,23
0,5.827880557,5.827880557,6,0,27,23
0,-7.056648297,7.056648297,6,0,27,23
0,2.219320182,2.219320182,6,0,27,23
0,4.589019468,4.589019468,6,0,27,23
1,9.903343841,9.903343841,6,0,27,23
0,-1.007612598,1.007612598,6,0,27,23
0,1.973475353,1.973475353,6,0,27,23
2,7.209529782,7.209529782,6,0,27,23
1,-6.759649175,6.759649175,6,0,27,23
0,4.591122496,4.591122496,6,0,27,23
4,10.54203514,10.54203514,6,0,27,23
1,-4.585465349,4.585465349,6,0,27,23
0,-1.082546538,1.082546538,6,0,27,23
0,-3.781074615,3.781074615,6,0,27,23
1,5.494974296,5.494974296,6,0,27,23
0,2.074782851,2.074782851,6,0,27,23
2,-9.947425546,9.947425546,6,0,27,23
0,11.3028898,11.3028898,6,0,27,23
0,-7.471511176,7.471511176,6,0,27,23
0,6.509778952,6.509778952,6,0,27,23
0,-3.000816368,3.000816368,6,0,27,23
1,3.959819149,3.959819149,6,0,27,23
1,-0.152220652,0.152220652,6,0,27,23
0,-4.331075735,4.331075735,6,0,27,23
0,-10.76860718,10.76860718,6,0,27,23
1,-5.559415136,5.559415136,6,0,27,23
0,4.719193045,4.719193045,6,0,27,23
1,5.012942619,5.012942619,6,0,27,23
0,2.538110996,2.538110996,6,0,27,23
0,8.811550354,8.811550354,6,0,27,23
0,-3.073405939,3.073405939,6,0,27,23
0,-1.641939691,1.641939691,6,0,27,23
0,-13.57241561,13.57241561,6,0,27,23
0,-1.205767955,1.205767955,6,0,27,23
1,4.4204469,4.4204469,6,0,27,23
0,-1.333554766,1.333554766,6,0,27,23
0,-4.757243604,4.757243604,6,0,27,23
0,8.532390069,8.532390069,6,0,27,23
0,0.276049577,0.276049577,6,0,27,23
0,1.549121072,1.549121072,6,0,27,23
0,0.192158458,0.192158458,6,0,27,23
0,-1.19012319,1.19012319,6,0,27,23
0,7.901453647,7.901453647,6,0,27,23
0,-10.55042844,10.55042844,6,0,27,23
0,0.856130667,0.856130667,6,0,27,23
0,3.69522937,3.69522937,6,0,27,23
1,-10.83337437,10.83337437,6,0,27,23
0,2.645565152,2.645565152,6,0,27,23
0,-5.633082901,5.633082901,6,0,27,23
0,5.648734832,5.648734832,6,0,27,23
0,-4.815251687,4.815251687,6,0,27,23
0,-1.222336033,1.222336033,6,0,27,23
0,14.85073817,14.85073817,6,0,27,23
0,-1.034601261,1.034601261,6,0,27,23
