wtp,vMC,aMC,subj,gender,age,ChangeAnxiety,group
27,7.815401834,7.815401834,3,1,20,15,1
36,1.196186475,1.196186475,3,1,20,15,1
35,15.89026192,15.89026192,3,1,20,15,1
10,1.234308295,1.234308295,3,1,20,15,1
30,0.677228608,0.677228608,3,1,20,15,1
5,-1.845868156,1.845868156,3,1,20,15,1
-3,-2.015105209,2.015105209,3,1,20,15,1
38,-6.938173876,6.938173876,3,1,20,15,1
-80,3.714501048,3.714501048,3,1,20,15,1
-36,1.60614638,1.60614638,3,1,20,15,1
-39,0.231019206,0.231019206,3,1,20,15,1
7,5.747476657,5.747476657,3,1,20,15,1
54,-10.29492706,10.29492706,3,1,20,15,1
-84,-0.304631694,0.304631694,3,1,20,15,1
-90,1.821136983,1.821136983,3,1,20,15,1
-99,-4.037347968,4.037347968,3,1,20,15,1
-90,-4.893928197,4.893928197,3,1,20,15,1
0,3.3464664,3.3464664,3,1,20,15,1
-71,-6.979042207,6.979042207,3,1,20,15,1
0,0.23681249,0.23681249,3,1,20,15,1
55,0.567060692,0.567060692,3,1,20,15,1
64,-3.377434687,3.377434687,3,1,20,15,1
68,6.03124978,6.03124978,3,1,20,15,1
54,6.805825359,6.805825359,3,1,20,15,1
57,4.334403826,4.334403826,3,1,20,15,1
58,0.263374201,0.263374201,3,1,20,15,1
56,-3.545047735,3.545047735,3,1,20,15,1
64,-0.968935464,0.968935464,3,1,20,15,1
-99,1.468522347,1.468522347,3,1,20,15,1
0,1.090859862,1.090859862,3,1,20,15,1
56,0.904073576,0.904073576,3,1,20,15,1
0,2.643669993,2.643669993,3,1,20,15,1
65,-7.261073744,7.261073744,3,1,20,15,1
87,5.254738845,5.254738845,3,1,20,15,1
,-10.33615635,10.33615635,4,2,33,0,0
-1,-4.553890517,4.553890517,4,2,33,0,0
50,-1.91891634,1.91891634,4,2,33,0,0
-1,4.972394848,4.972394848,4,2,33,0,0
0,4.642996326,4.642996326,4,2,33,0,0
7,1.36474974,1.36474974,4,2,33,0,0
0,-3.488731923,3.488731923,4,2,33,0,0
0,-7.089682227,7.089682227,4,2,33,0,0
6,2.747373049,2.747373049,4,2,33,0,0
49,-2.471385259,2.471385259,4,2,33,0,0
50,6.348171508,6.348171508,4,2,33,0,0
49,0.828101675,0.828101675,4,2,33,0,0
49,4.050605972,4.050605972,4,2,33,0,0
99,0.477198459,0.477198459,4,2,33,0,0
47,-3.376954531,3.376954531,4,2,33,0,0
0,-7.165688749,7.165688749,4,2,33,0,0
0,3.075349963,3.075349963,4,2,33,0,0
0,-1.34401896,1.34401896,4,2,33,0,0
0,0.233256867,0.233256867,4,2,33,0,0
0,-3.823371755,3.823371755,4,2,33,0,0
0,11.05757056,11.05757056,4,2,33,0,0
0,1.77112576,1.77112576,4,2,33,0,0
0,13.84398456,13.84398456,4,2,33,0,0
10,4.324856103,4.324856103,4,2,33,0,0
49,0.001232499,0.001232499,4,2,33,0,0
0,-0.62584243,0.62584243,4,2,33,0,0
0,2.216455416,2.216455416,4,2,33,0,0
-7,-8.488129175,8.488129175,4,2,33,0,0
-10,4.81541907,4.81541907,4,2,33,0,0
1,2.375945673,2.375945673,4,2,33,0,0
0,0.063978653,0.063978653,4,2,33,0,0
0,-5.542995812,5.542995812,4,2,33,0,0
0,0.365865965,0.365865965,4,2,33,0,0
0,-10.27578297,10.27578297,4,2,33,0,0
0,3.512925642,3.512925642,4,2,33,0,0
0,7.007938736,7.007938736,4,2,33,0,0
0,-2.077983454,2.077983454,4,2,33,0,0
0,0.390769189,0.390769189,4,2,33,0,0
0,8.817891135,8.817891135,4,2,33,0,0
0,-1.712081781,1.712081781,4,2,33,0,0
0,-5.709963706,5.709963706,4,2,33,0,0
0,-8.572856443,8.572856443,4,2,33,0,0
0,8.095440239,8.095440239,4,2,33,0,0
0,-9.081659414,9.081659414,4,2,33,0,0
0,-3.406955084,3.406955084,4,2,33,0,0
20,-3.656693736,3.656693736,4,2,33,0,0
20,11.43554081,11.43554081,4,2,33,0,0
0,1.873844624,1.873844624,4,2,33,0,0
0,4.553436229,4.553436229,4,2,33,0,0
0,-1.115341027,1.115341027,4,2,33,0,0
0,6.176117137,6.176117137,4,2,33,0,0
0,6.362178036,6.362178036,4,2,33,0,0
0,3.809264782,3.809264782,4,2,33,0,0
0,-5.029144754,5.029144754,4,2,33,0,0
0,1.111252872,1.111252872,4,2,33,0,0
-2,-1.261163538,1.261163538,4,2,33,0,0
0,-6.648018217,6.648018217,4,2,33,0,0
1,-1.933417878,1.933417878,4,2,33,0,0
0,-15.94674215,15.94674215,4,2,33,0,0
0,9.749799967,9.749799967,4,2,33,0,0
0,-7.498485342,7.498485342,4,2,33,0,0
0,11.67052982,11.67052982,4,2,33,0,0
0,0.614108324,0.614108324,4,2,33,0,0
0,7.806547871,7.806547871,4,2,33,0,0
0,-6.464402278,6.464402278,4,2,33,0,0
0,-1.482151959,1.482151959,4,2,33,0,0
1,7.726431528,7.726431528,4,2,33,0,0
0,6.603536961,6.603536961,4,2,33,0,0
0,-9.505096186,9.505096186,4,2,33,0,0
0,-0.743030406,0.743030406,4,2,33,0,0
0,-14.18877244,14.18877244,4,2,33,0,0
0,-6.925730457,6.925730457,4,2,33,0,0
1,5.373494771,5.373494771,4,2,33,0,0
-1,3.607886418,3.607886418,4,2,33,0,0
1,-3.382780488,3.382780488,4,2,33,0,0
0,9.674483518,9.674483518,4,2,33,0,0
0,3.139452409,3.139452409,4,2,33,0,0
1,3.635260624,3.635260624,4,2,33,0,0
0,-5.767075291,5.767075291,4,2,33,0,0
0,2.412350366,2.412350366,4,2,33,0,0
1,1.050110366,1.050110366,4,2,33,0,0
0,12.89657029,12.89657029,4,2,33,0,0
1,-17.16766563,17.16766563,4,2,33,0,0
0,-6.700187522,6.700187522,4,2,33,0,0
0,9.440669601,9.440669601,4,2,33,0,0
0,4.684818575,4.684818575,4,2,33,0,0
-1,4.236248128,4.236248128,4,2,33,0,0
0,-2.388337791,2.388337791,4,2,33,0,0
0,-9.472203848,9.472203848,4,2,33,0,0
-1,3.37146685,3.37146685,4,2,33,0,0
0,-0.445127696,0.445127696,4,2,33,0,0
0,-3.551033846,3.551033846,4,2,33,0,0
0,-7.003392266,7.003392266,4,2,33,0,0
0,9.33779209,9.33779209,4,2,33,0,0
0,0.337708796,0.337708796,4,2,33,0,0
,-3.263475104,3.263475104,4,2,33,0,0
,-10.90944375,10.90944375,4,2,33,0,0
0,-0.384697675,0.384697675,4,2,33,0,0
0,-3.324751323,3.324751323,4,2,33,0,0
47,4.566131324,4.566131324,4,2,33,0,0
0,9.377728508,9.377728508,4,2,33,0,0
0,6.014353945,6.014353945,4,2,33,0,0
0,-2.544192749,2.544192749,4,2,33,0,0
1,-5.572814166,5.572814166,4,2,33,0,0
0,4.804277533,4.804277533,4,2,33,0,0
0,-9.933452543,9.933452543,4,2,33,0,0
0,-0.153993608,0.153993608,4,2,33,0,0
0,-7.852327816,7.852327816,4,2,33,0,0
0,1.023207039,1.023207039,4,2,33,0,0
0,-0.926905972,0.926905972,4,2,33,0,0
0,0.890683022,0.890683022,4,2,33,0,0
49,-1.173391134,1.173391134,4,2,33,0,0
50,-1.921413124,1.921413124,4,2,33,0,0
48,-9.829819462,9.829819462,4,2,33,0,0
0,1.863933086,1.863933086,4,2,33,0,0
0,-0.658375156,0.658375156,4,2,33,0,0
0,1.979669712,1.979669712,4,2,33,0,0
-1,1.003018849,1.003018849,4,2,33,0,0
49,7.722451973,7.722451973,4,2,33,0,0
49,-5.216764906,5.216764906,4,2,33,0,0
1,3.286910043,3.286910043,4,2,33,0,0
3,-8.233757099,8.233757099,4,2,33,0,0
0,10.77411829,10.77411829,4,2,33,0,0
0,-0.709058805,0.709058805,4,2,33,0,0
0,-2.35351269,2.35351269,4,2,33,0,0
0,-6.602216652,6.602216652,4,2,33,0,0
46,-1.050207777,1.050207777,4,2,33,0,0
0,6.862691702,6.862691702,4,2,33,0,0
0,9.593932132,9.593932132,4,2,33,0,0
0,0.507706274,0.507706274,4,2,33,0,0
0,0.230301407,0.230301407,4,2,33,0,0
0,0.319017878,0.319017878,4,2,33,0,0
1,-0.591848086,0.591848086,4,2,33,0,0
0,5.487372414,5.487372414,4,2,33,0,0
0,-2.161233022,2.161233022,4,2,33,0,0
0,2.87094086,2.87094086,4,2,33,0,0
0,-0.98942216,0.98942216,4,2,33,0,0
-1,-3.926956189,3.926956189,4,2,33,0,0
-1,1.580118011,1.580118011,4,2,33,0,0
0,-11.04748798,11.04748798,4,2,33,0,0
0,4.276534702,4.276534702,4,2,33,0,0
1,3.983164671,3.983164671,4,2,33,0,0
1,-1.359071933,1.359071933,4,2,33,0,0
0,-3.413620188,3.413620188,4,2,33,0,0
0,10.60779072,10.60779072,4,2,33,0,0
0,8.095584665,8.095584665,4,2,33,0,0
0,-3.757639409,3.757639409,4,2,33,0,0
0,-4.152356241,4.152356241,4,2,33,0,0
0,6.566407761,6.566407761,4,2,33,0,0
50,1.868006716,1.868006716,4,2,33,0,0
0,-5.566744178,5.566744178,4,2,33,0,0
0,12.3094092,12.3094092,4,2,33,0,0
0,6.370895222,6.370895222,4,2,33,0,0
0,-9.94811528,9.94811528,4,2,33,0,0
49,-8.902143154,8.902143154,4,2,33,0,0
0,0.471002931,0.471002931,4,2,33,0,0
1,0.966651608,0.966651608,4,2,33,0,0
54,-7.301034824,7.301034824,4,2,33,0,0
0,-0.309834035,0.309834035,4,2,33,0,0
0,2.505488107,2.505488107,4,2,33,0,0
0,0.867145233,0.867145233,4,2,33,0,0
0,-6.510511495,6.510511495,4,2,33,0,0
0,6.045872378,6.045872378,4,2,33,0,0
0,2.065502186,2.065502186,4,2,33,0,0
0,-4.224995515,4.224995515,4,2,33,0,0
0,-3.114303592,3.114303592,4,2,33,0,0
0,7.099278313,7.099278313,4,2,33,0,0
0,-3.018581307,3.018581307,4,2,33,0,0
0,-1.33108139,1.33108139,4,2,33,0,0
0,2.293792307,2.293792307,4,2,33,0,0
0,-6.838839849,6.838839849,4,2,33,0,0
0,9.576250182,9.576250182,4,2,33,0,0
0,-5.879398104,5.879398104,4,2,33,0,0
0,-0.349633601,0.349633601,4,2,33,0,0
0,8.693368579,8.693368579,4,2,33,0,0
0,-4.803718746,4.803718746,4,2,33,0,0
0,-3.54232484,3.54232484,4,2,33,0,0
0,3.785999111,3.785999111,4,2,33,0,0
0,-0.759813241,0.759813241,4,2,33,0,0
0,5.81166947,5.81166947,4,2,33,0,0
0,10.78087419,10.78087419,4,2,33,0,0
0,-0.884461519,0.884461519,4,2,33,0,0
0,-0.275920974,0.275920974,4,2,33,0,0
0,-6.800390514,6.800390514,4,2,33,0,0
0,1.610576781,1.610576781,4,2,33,0,0
0,-2.249186647,2.249186647,4,2,33,0,0
1,6.693525075,6.693525075,4,2,33,0,0
0,-0.032550237,0.032550237,4,2,33,0,0
0,-3.295585287,3.295585287,4,2,33,0,0
1,-0.415517216,0.415517216,4,2,33,0,0
0,1.261429084,1.261429084,4,2,33,0,0
0,4.272862557,4.272862557,4,2,33,0,0
0,0.633312604,0.633312604,4,2,33,0,0
-1,-2.310990145,2.310990145,4,2,33,0,0
0,-1.962635193,1.962635193,4,2,33,0,0
0,1.938004406,1.938004406,4,2,33,0,0
0,6.125159045,6.125159045,4,2,33,0,0
0,0.850987447,0.850987447,4,2,33,0,0
0,0.297595082,0.297595082,4,2,33,0,0
48,2.770654546,2.770654546,4,2,33,0,0
,0.257295281,0.257295281,5,2,32,5,1
99,-5.292256759,5.292256759,5,2,32,5,1
,-1.147381948,1.147381948,5,2,32,5,1
99,3.748501048,3.748501048,5,2,32,5,1
-53,1.616829349,1.616829349,5,2,32,5,1
-99,1.368066506,1.368066506,5,2,32,5,1
99,2.846691557,2.846691557,5,2,32,5,1
99,-6.21598159,6.21598159,5,2,32,5,1
99,7.584796941,7.584796941,5,2,32,5,1
99,-0.821266963,0.821266963,5,2,32,5,1
-52,-9.366143539,9.366143539,5,2,32,5,1
-99,1.090305681,1.090305681,5,2,32,5,1
21,0.315217513,0.315217513,5,2,32,5,1
7,3.196344268,3.196344268,5,2,32,5,1
-24,-0.214783287,0.214783287,5,2,32,5,1
28,-10.69382071,10.69382071,5,2,32,5,1
13,-5.176004356,5.176004356,5,2,32,5,1
-21,10.18519255,10.18519255,5,2,32,5,1
41,3.645511678,3.645511678,5,2,32,5,1
42,-2.898598975,2.898598975,5,2,32,5,1
18,-5.625391927,5.625391927,5,2,32,5,1
7,15.1663223,15.1663223,5,2,32,5,1
5,6.20287055,6.20287055,5,2,32,5,1
8,-7.14574513,7.14574513,5,2,32,5,1
-18,-2.466620679,2.466620679,5,2,32,5,1
16,-3.698342412,3.698342412,5,2,32,5,1
-5,2.995969742,2.995969742,5,2,32,5,1
-6,-5.523390479,5.523390479,5,2,32,5,1
-2,-10.0915359,10.0915359,5,2,32,5,1
-5,10.39778686,10.39778686,5,2,32,5,1
8,2.744898339,2.744898339,5,2,32,5,1
33,-2.341431739,2.341431739,5,2,32,5,1
32,-0.182994006,0.182994006,5,2,32,5,1
6,3.203495503,3.203495503,5,2,32,5,1
-4,-6.514709908,6.514709908,5,2,32,5,1
-4,6.580083772,6.580083772,5,2,32,5,1
-1,10.98649404,10.98649404,5,2,32,5,1
1,-1.819078207,1.819078207,5,2,32,5,1
1,-3.062216372,3.062216372,5,2,32,5,1
-1,6.110367832,6.110367832,5,2,32,5,1
0,-4.151968831,4.151968831,5,2,32,5,1
4,-1.273228406,1.273228406,5,2,32,5,1
0,-5.043787671,5.043787671,5,2,32,5,1
0,-7.416463981,7.416463981,5,2,32,5,1
0,4.331294226,4.331294226,5,2,32,5,1
-1,5.604929702,5.604929702,5,2,32,5,1
0,-0.999564046,0.999564046,5,2,32,5,1
0,10.76414765,10.76414765,5,2,32,5,1
0,-8.374088354,8.374088354,5,2,32,5,1
0,-1.046955746,1.046955746,5,2,32,5,1
0,-2.697996149,2.697996149,5,2,32,5,1
-1,-0.939662458,0.939662458,5,2,32,5,1
0,-5.221323635,5.221323635,5,2,32,5,1
,2.431868125,2.431868125,5,2,32,5,1
0,7.035385701,7.035385701,5,2,32,5,1
0,4.611650248,4.611650248,5,2,32,5,1
0,-4.462388576,4.462388576,5,2,32,5,1
0,-3.153322546,3.153322546,5,2,32,5,1
-1,5.409671272,5.409671272,5,2,32,5,1
0,-6.584058107,6.584058107,5,2,32,5,1
0,-8.921172457,8.921172457,5,2,32,5,1
0,-1.558163518,1.558163518,5,2,32,5,1
0,11.45297,11.45297,5,2,32,5,1
0,4.776497036,4.776497036,5,2,32,5,1
,-4.969624607,4.969624607,5,2,32,5,1
-1,6.367786011,6.367786011,5,2,32,5,1
-1,0.32389137,0.32389137,5,2,32,5,1
0,1.30931415,1.30931415,5,2,32,5,1
0,4.66357581,4.66357581,5,2,32,5,1
0,4.327171122,4.327171122,5,2,32,5,1
1,-1.079081447,1.079081447,5,2,32,5,1
-1,0.780567221,0.780567221,5,2,32,5,1
-1,0.208497677,0.208497677,5,2,32,5,1
0,-6.588224131,6.588224131,5,2,32,5,1
0,2.85060512,2.85060512,5,2,32,5,1
0,5.2103987,5.2103987,5,2,32,5,1
0,-5.487241623,5.487241623,5,2,32,5,1
,-4.355389961,4.355389961,5,2,32,5,1
0,-2.541572136,2.541572136,5,2,32,5,1
0,1.822455372,1.822455372,5,2,32,5,1
0,-1.52998655,1.52998655,5,2,32,5,1
,2.537145109,2.537145109,5,2,32,5,1
1,0.186228764,0.186228764,5,2,32,5,1
0,2.099853917,2.099853917,5,2,32,5,1
,-4.162047798,4.162047798,5,2,32,5,1
-2,0.378690988,0.378690988,5,2,32,5,1
,5.698604475,5.698604475,5,2,32,5,1
0,-3.061230071,3.061230071,5,2,32,5,1
-2,-0.598272724,0.598272724,5,2,32,5,1
-1,9.287373921,9.287373921,5,2,32,5,1
0,-8.186061907,8.186061907,5,2,32,5,1
,-3.728475874,3.728475874,5,2,32,5,1
,2.827056694,2.827056694,5,2,32,5,1
0,-0.323281592,0.323281592,5,2,32,5,1
0,7.468640588,7.468640588,5,2,32,5,1
0,-6.052385253,6.052385253,5,2,32,5,1
7,3.04325785,3.04325785,5,2,32,5,1
1,-4.731229575,4.731229575,5,2,32,5,1
1,-2.066360412,2.066360412,5,2,32,5,1
0,-4.620903532,4.620903532,5,2,32,5,1
-50,-3.285229023,3.285229023,5,2,32,5,1
0,7.022741372,7.022741372,5,2,32,5,1
0,-0.915812853,0.915812853,5,2,32,5,1
-1,3.657396141,3.657396141,5,2,32,5,1
1,3.271701878,3.271701878,5,2,32,5,1
,-4.239840801,4.239840801,5,2,32,5,1
0,8.028211156,8.028211156,5,2,32,5,1
-1,-9.811676337,9.811676337,5,2,32,5,1
-1,-5.142407105,5.142407105,5,2,32,5,1
0,1.545771684,1.545771684,5,2,32,5,1
0,1.509187853,1.509187853,5,2,32,5,1
1,-1.876315726,1.876315726,5,2,32,5,1
0,-3.203181221,3.203181221,5,2,32,5,1
0,4.064527801,4.064527801,5,2,32,5,1
0,6.211257737,6.211257737,5,2,32,5,1
0,7.069387064,7.069387064,5,2,32,5,1
0,0.71833001,0.71833001,5,2,32,5,1
-7,-9.217119585,9.217119585,5,2,32,5,1
,3.201603122,3.201603122,5,2,32,5,1
1,-4.159335006,4.159335006,5,2,32,5,1
1,3.986376431,3.986376431,5,2,32,5,1
0,8.248658211,8.248658211,5,2,32,5,1
1,-1.50506819,1.50506819,5,2,32,5,1
0,-3.392621945,3.392621945,5,2,32,5,1
0,-2.711347976,2.711347976,5,2,32,5,1
1,6.940825428,6.940825428,5,2,32,5,1
-3,-0.646352156,0.646352156,5,2,32,5,1
-1,-0.722200241,0.722200241,5,2,32,5,1
-1,-10.036789,10.036789,5,2,32,5,1
0,-2.074032261,2.074032261,5,2,32,5,1
0,8.070552335,8.070552335,5,2,32,5,1
8,6.779073178,6.779073178,5,2,32,5,1
0,-4.574800873,4.574800873,5,2,32,5,1
0,-7.808894019,7.808894019,5,2,32,5,1
-1,-1.087532648,1.087532648,5,2,32,5,1
0,2.986037044,2.986037044,5,2,32,5,1
0,-0.565870295,0.565870295,5,2,32,5,1
1,-2.446163212,2.446163212,5,2,32,5,1
0,-5.326874828,5.326874828,5,2,32,5,1
0,5.158698242,5.158698242,5,2,32,5,1
-2,1.836948912,1.836948912,5,2,32,5,1
0,1.372920614,1.372920614,5,2,32,5,1
0,4.527994543,4.527994543,5,2,32,5,1
5,-5.7908518,5.7908518,5,2,32,5,1
0,5.218384813,5.218384813,5,2,32,5,1
-50,1.010963545,1.010963545,5,2,32,5,1
,0.391550204,0.391550204,5,2,32,5,1
0,2.463704441,2.463704441,5,2,32,5,1
0,-7.645220173,7.645220173,5,2,32,5,1
-1,3.698093021,3.698093021,5,2,32,5,1
0,2.739874705,2.739874705,5,2,32,5,1
,-4.321064421,4.321064421,5,2,32,5,1
0,-0.024864651,0.024864651,5,2,32,5,1
,-2.756425379,2.756425379,5,2,32,5,1
-6,2.426470397,2.426470397,5,2,32,5,1
-1,-2.584424792,2.584424792,5,2,32,5,1
-2,12.42087438,12.42087438,5,2,32,5,1
0,1.263038137,1.263038137,5,2,32,5,1
35,4.308415134,4.308415134,5,2,32,5,1
0,3.167388785,3.167388785,5,2,32,5,1
-2,-1.473677708,1.473677708,5,2,32,5,1
-1,-3.135526462,3.135526462,5,2,32,5,1
0,-0.885685176,0.885685176,5,2,32,5,1
0,-13.57624313,13.57624313,5,2,32,5,1
-1,-2.956128419,2.956128419,5,2,32,5,1
0,1.709582055,1.709582055,5,2,32,5,1
0,-8.384080297,8.384080297,5,2,32,5,1
0,5.106319229,5.106319229,5,2,32,5,1
-2,5.796656976,5.796656976,5,2,32,5,1
0,5.67225815,5.67225815,5,2,32,5,1
0,-3.347155162,3.347155162,5,2,32,5,1
,4.35630875,4.35630875,5,2,32,5,1
,0.09225413,0.09225413,5,2,32,5,1
0,2.858428976,2.858428976,5,2,32,5,1
0,-3.487584957,3.487584957,5,2,32,5,1
0,-11.15106325,11.15106325,5,2,32,5,1
-1,-1.498459788,1.498459788,5,2,32,5,1
-1,5.771285335,5.771285335,5,2,32,5,1
0,-3.443623597,3.443623597,5,2,32,5,1
0,2.672950251,2.672950251,5,2,32,5,1
0,-6.069478456,6.069478456,5,2,32,5,1
-50,-0.089149455,0.089149455,5,2,32,5,1
0,-7.950519774,7.950519774,5,2,32,5,1
0,2.885807963,2.885807963,5,2,32,5,1
-2,0.145039702,0.145039702,5,2,32,5,1
0,5.44957265,5.44957265,5,2,32,5,1
0,7.120443786,7.120443786,5,2,32,5,1
-1,-5.42095465,5.42095465,5,2,32,5,1
-3,9.82177305,9.82177305,5,2,32,5,1
3,-4.873889762,4.873889762,5,2,32,5,1
0,-7.924916754,7.924916754,5,2,32,5,1
0,-1.917697587,1.917697587,5,2,32,5,1
-2,-5.572354375,5.572354375,5,2,32,5,1
-3,1.810374144,1.810374144,5,2,32,5,1
-1,0.809756315,0.809756315,5,2,32,5,1
-2,0.107877677,0.107877677,5,2,32,5,1
-2,5.588055922,5.588055922,5,2,32,5,1
-46,2.317247485,2.317247485,5,2,32,5,1
2,5.577894205,5.577894205,5,2,32,5,1
0,2.314901696,2.314901696,5,2,32,5,1
21,5.658359409,5.658359409,6,1,19,-2,0
,-2.725959184,2.725959184,6,1,19,-2,0
28,-5.312467304,5.312467304,6,1,19,-2,0
46,-1.614989186,1.614989186,6,1,19,-2,0
77,-3.683621245,3.683621245,6,1,19,-2,0
49,-1.843527081,1.843527081,6,1,19,-2,0
51,-6.847509182,6.847509182,6,1,19,-2,0
8,1.214794354,1.214794354,6,1,19,-2,0
-25,9.336955544,9.336955544,6,1,19,-2,0
14,-3.321485495,3.321485495,6,1,19,-2,0
7,3.244118934,3.244118934,6,1,19,-2,0
27,3.803710495,3.803710495,6,1,19,-2,0
-26,-10.76129221,10.76129221,6,1,19,-2,0
,5.295722509,5.295722509,6,1,19,-2,0
,-0.747882606,0.747882606,6,1,19,-2,0
,-0.47931793,0.47931793,6,1,19,-2,0
62,1.977907566,1.977907566,6,1,19,-2,0
75,-7.406206697,7.406206697,6,1,19,-2,0
14,10.18341998,10.18341998,6,1,19,-2,0
46,0.81584531,0.81584531,6,1,19,-2,0
17,-2.112277027,2.112277027,6,1,19,-2,0
52,12.06146796,12.06146796,6,1,19,-2,0
13,0.614367341,0.614367341,6,1,19,-2,0
,-8.382965671,8.382965671,6,1,19,-2,0
21,-8.401373942,8.401373942,6,1,19,-2,0
-15,2.402813668,2.402813668,6,1,19,-2,0
12,1.84677509,1.84677509,6,1,19,-2,0
-15,-0.675400923,0.675400923,6,1,19,-2,0
20,-0.015127776,0.015127776,6,1,19,-2,0
10,-3.329974565,3.329974565,6,1,19,-2,0
31,-0.751741574,0.751741574,6,1,19,-2,0
-20,-6.740844894,6.740844894,6,1,19,-2,0
3,5.107086996,5.107086996,6,1,19,-2,0
-8,-4.169092197,4.169092197,6,1,19,-2,0
-10,8.227853376,8.227853376,6,1,19,-2,0
-10,9.209553987,9.209553987,6,1,19,-2,0
-4,8.884627135,8.884627135,6,1,19,-2,0
-3,2.655601733,2.655601733,6,1,19,-2,0
-3,2.049265003,2.049265003,6,1,19,-2,0
-4,-9.368025329,9.368025329,6,1,19,-2,0
-3,2.421759514,2.421759514,6,1,19,-2,0
-4,5.49242026,5.49242026,6,1,19,-2,0
6,-5.855869243,5.855869243,6,1,19,-2,0
8,-0.163656225,0.163656225,6,1,19,-2,0
4,-5.466585312,5.466585312,6,1,19,-2,0
5,-7.039780775,7.039780775,6,1,19,-2,0
,5.664022133,5.664022133,6,1,19,-2,0
,-6.631292987,6.631292987,6,1,19,-2,0
10,0.579012824,0.579012824,6,1,19,-2,0
,2.396532028,2.396532028,6,1,19,-2,0
19,-2.333339206,2.333339206,6,1,19,-2,0
,-0.785411607,0.785411607,6,1,19,-2,0
10,5.116784481,5.116784481,6,1,19,-2,0
-12,0.175977958,0.175977958,6,1,19,-2,0
1,0.24254565,0.24254565,6,1,19,-2,0
0,-6.915589145,6.915589145,6,1,19,-2,0
-1,2.430010496,2.430010496,6,1,19,-2,0
,-1.762542801,1.762542801,6,1,19,-2,0
,0.432312911,0.432312911,6,1,19,-2,0
7,-6.169372294,6.169372294,6,1,19,-2,0
26,4.856442463,4.856442463,6,1,19,-2,0
11,-2.119204892,2.119204892,6,1,19,-2,0
16,-4.084346413,4.084346413,6,1,19,-2,0
-39,-1.567969201,1.567969201,6,1,19,-2,0
,6.380866064,6.380866064,6,1,19,-2,0
,4.293356314,4.293356314,6,1,19,-2,0
-9,-4.050950681,4.050950681,6,1,19,-2,0
23,0.646690573,0.646690573,6,1,19,-2,0
-53,-3.792794429,3.792794429,6,1,19,-2,0
60,-4.354875243,4.354875243,6,1,19,-2,0
-38,-2.644190866,2.644190866,6,1,19,-2,0
,3.590489634,3.590489634,6,1,19,-2,0
,2.973604035,2.973604035,6,1,19,-2,0
27,-3.443153396,3.443153396,6,1,19,-2,0
-49,-1.514430634,1.514430634,6,1,19,-2,0
,-2.749198195,2.749198195,6,1,19,-2,0
,1.730450782,1.730450782,6,1,19,-2,0
,5.862999311,5.862999311,6,1,19,-2,0
,-2.23817598,2.23817598,6,1,19,-2,0
,1.648132123,1.648132123,6,1,19,-2,0
,-2.003978191,2.003978191,6,1,19,-2,0
,6.051586664,6.051586664,6,1,19,-2,0
,-1.688944649,1.688944649,6,1,19,-2,0
,5.389321331,5.389321331,6,1,19,-2,0
,-10.80810511,10.80810511,6,1,19,-2,0
,7.314992088,7.314992088,6,1,19,-2,0
52,4.982925297,4.982925297,6,1,19,-2,0
20,-7.750923926,7.750923926,6,1,19,-2,0
32,-5.376735691,5.376735691,6,1,19,-2,0
,2.189958816,2.189958816,6,1,19,-2,0
35,4.906113917,4.906113917,6,1,19,-2,0
18,-4.793546331,4.793546331,6,1,19,-2,0
,-1.474852885,1.474852885,6,1,19,-2,0
35,-3.74433422,3.74433422,6,1,19,-2,0
-51,1.355595225,1.355595225,6,1,19,-2,0
,2.950427512,2.950427512,6,1,19,-2,0
,7.240706916,7.240706916,6,1,19,-2,0
29,-12.55280473,12.55280473,6,1,19,-2,0
19,3.66648749,3.66648749,6,1,19,-2,0
,1.466920948,1.466920948,6,1,19,-2,0
15,4.438169832,4.438169832,6,1,19,-2,0
23,-3.748323774,3.748323774,6,1,19,-2,0
22,1.894578534,1.894578534,6,1,19,-2,0
11,-0.505505322,0.505505322,6,1,19,-2,0
-22,2.923257935,2.923257935,6,1,19,-2,0
-23,-14.90741958,14.90741958,6,1,19,-2,0
-6,3.427964082,3.427964082,6,1,19,-2,0
9,8.144830264,8.144830264,6,1,19,-2,0
0,-0.866885445,0.866885445,6,1,19,-2,0
7,-1.278145193,1.278145193,6,1,19,-2,0
-15,-1.789728086,1.789728086,6,1,19,-2,0
32,5.149995682,5.149995682,6,1,19,-2,0
-2,6.080863778,6.080863778,6,1,19,-2,0
27,2.949409285,2.949409285,6,1,19,-2,0
-2,-2.61629659,2.61629659,6,1,19,-2,0
2,-1.287217263,1.287217263,6,1,19,-2,0
19,1.75608197,1.75608197,6,1,19,-2,0
6,5.8907411,5.8907411,6,1,19,-2,0
27,-0.825929854,0.825929854,6,1,19,-2,0
19,-1.181610072,1.181610072,6,1,19,-2,0
-18,-7.287658,7.287658,6,1,19,-2,0
1,6.087310829,6.087310829,6,1,19,-2,0
1,-3.599420615,3.599420615,6,1,19,-2,0
36,2.634439388,2.634439388,6,1,19,-2,0
-14,5.076089492,5.076089492,6,1,19,-2,0
36,-1.534721477,1.534721477,6,1,19,-2,0
,-5.381215427,5.381215427,6,1,19,-2,0
,-3.812934831,3.812934831,6,1,19,-2,0
,3.091255652,3.091255652,6,1,19,-2,0
